DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	10q23.33	10	92722319	HHEX	Y_RNA - EXOC6	ENSG00000207021	ENSG00000138190		11711	104512	rs7923866-T	rs7923866	0	7923866	intergenic_variant	1	0.378774900654434	9E-40	39.045757490560675		0.0972	[0.083-0.112] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	10q24.31	10	100216744	CHUK	CHUK			ENSG00000213341			rs11591741-C	rs11591741	0	11591741	intron_variant	0	0.440386558895344	1E-9	9.0		0.0475	[0.032-0.063] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	10q25.2	10	112998590	TCF7L2	TCF7L2			ENSG00000148737			rs7903146-T	rs7903146	0	7903146	intron_variant	0	0.291584512494863	1E-347	347.0		0.3059	[0.29-0.32] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	10q25.3	10	113120583	TCF7L2	TCF7L2			ENSG00000148737			rs4918796-C	rs4918796	0	4918796	intron_variant	0	0.222568957792386	4E-13	12.397940008672037		0.0623	[0.045-0.079] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	10q26.13	10	122407996	PLEKHA1	PLEKHA1			ENSG00000107679			rs2421016-T	rs2421016	0	2421016	intron_variant	0	0.47376147291859	1E-10	10.0		0.0458	[0.032-0.06] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11p15.4	11	2818521	KCNQ1	KCNQ1			ENSG00000053918			rs2237892-T	rs2237892	0	2237892	intron_variant	0	0.0624895946466012	9E-10	9.045757490560675		0.096	[0.065-0.127] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11p15.1	11	17387083	KCNJ11	KCNJ11			ENSG00000187486			rs5215-C	rs5215	0	5215	missense_variant	0	0.360058778070131	2E-20	19.69897000433602		0.0678	[0.053-0.082] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11p11.12	11	49329474	TYRL	NOX4P1			ENSG00000255532			rs7929543-C	rs7929543	0	7929543	intron_variant	0	0.0831598873051136	2E-9	8.698970004336019		0.0828	[0.056-0.11] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11q13.4	11	72722053	ARAP1	ARAP1			ENSG00000186635			rs1552224-C	rs1552224	0	1552224	5_prime_UTR_variant	0	0.15421045285969	9E-25	24.045757490560675		0.1034	[0.084-0.123] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11q14.3	11	92975544	MTNR1B	MTNR1B			ENSG00000134640			rs10830963-G	rs10830963	0	10830963	intron_variant	0	0.275768063801753	6E-30	29.221848749616356		0.0909	[0.075-0.107] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11q24.3	11	128366163	ETS1	LINC02098 - ETS1	ENSG00000272575	ENSG00000134954		124722	92598	rs7931302-C	rs7931302	0	7931302	intergenic_variant	1	0.276869908846429	8E-9	8.096910013008056		0.0461	[0.03-0.062] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	11q24.3	11	128529043	ETS1	ETS1, ETS1-AS1			ENSG00000134954, ENSG00000254588			rs67232546-T	rs67232546	0	67232546	non_coding_transcript_exon_variant	0	0.20922179282714	5E-10	9.301029995663981		0.0596	[0.041-0.078] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12p13.32	12	4297115	CCND2	CCND2			ENSG00000118971			rs12299509-G	rs12299509	0	12299509	intron_variant	0	0.478621745294057	2E-10	9.698970004336019		0.0467	[0.032-0.061] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12p11.23	12	26310149	ITPR2	ITPR2-AS1			ENSG00000256234			rs11048456-C	rs11048456	0	11048456	intron_variant	0	0.243820870789437	3E-9	8.522878745280337		0.0488	[0.033-0.065] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12p11.22	12	27812217	LOC105369709, KLHL42	RN7SKP15 - PTHLH	ENSG00000201612	ENSG00000087494		5827	145867	rs10842994-T	rs10842994	0	10842994	intergenic_variant	1	0.197025394898452	1E-16	16.0		0.0755	[0.058-0.093] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1p34.3	1	39447679	MACF1	MACF1			ENSG00000127603			rs2296173-G	rs2296173	0	2296173	splice_polypyrimidine_tract_variant	0	0.212010575612847	8E-14	13.096910013008056		0.065	[0.048-0.082] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1p32.3	1	51041214	MIR4421	CDKN2C - MIR4421	ENSG00000123080	ENSG00000265538		66580	18623	rs12088739-G	rs12088739	0	12088739	intergenic_variant	1	0.089848136244033	1E-11	11.0		0.0884	[0.063-0.114] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1p13.1	1	116987885	PTGFRN	PTGFRN			ENSG00000134247			rs1127655-C	rs1127655	0	1127655	3_prime_UTR_variant	0	0.470936253793588	2E-8	7.698970004336019		0.0438	[0.028-0.059] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1p12	1	119928601	NOTCH2	NOTCH2			ENSG00000134250			rs2493394-G	rs2493394	0	2493394	intron_variant	0	0.107337868211843	1E-10	10.0		0.073	[0.051-0.095] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1q32.3	1	213985913	PROX1-AS1	PROX1, PROX1-AS1			ENSG00000117707, ENSG00000230461			rs340874-T	rs340874	0	340874	non_coding_transcript_exon_variant	0	0.43609575454678	8E-18	17.096910013008056		0.0626	[0.048-0.077] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	4q21.22	4	82663343	SCD5	SCD5			ENSG00000145284			rs993380-A	rs993380	0	993380	intron_variant	0	0.334449877168873	5E-10	9.301029995663981		0.0507	[0.035-0.067] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	1q42.13	1	229537208	ABCB10	ABCB10			ENSG00000135776			rs348330-G	rs348330	0	348330	intron_variant	0	0.366548876273864	2E-9	8.698970004336019		0.0487	[0.033-0.065] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	4q28.1	4	122911999	NUDT6	NUDT6			ENSG00000170917			rs11098676-T	rs11098676	0	11098676	intron_variant	0	0.212360864516997	2E-8	7.698970004336019		0.054	[0.035-0.073] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	2p23.3	2	27518370	GCKR	GCKR			ENSG00000084734			rs780094-T	rs780094	0	780094	intron_variant	0	0.387154700626533	5E-21	20.30102999566398		0.0692	[0.055-0.084] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	4q35.1	4	184795078	ACSL1	ACSL1			ENSG00000151726			rs735949-C	rs735949	0	735949	intron_variant	0	0.141149742372597	2E-11	10.698970004336019		0.0711	[0.05-0.092] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5p15.2	5	14847222	ANKH	ANKH			ENSG00000154122			rs1061813-G	rs1061813	0	1061813	intron_variant	0	0.462880801655686	3E-9	8.522878745280337		0.0429	[0.029-0.057] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q11.2	5	53976834	ARL15	ARL15			ENSG00000185305			rs4865796-G	rs4865796	0	4865796	intron_variant	0	0.306909895697633	1E-11	11.0		0.053	[0.038-0.068] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q11.2	5	56510924	C5orf67	RPL26P19 - C5orf67	ENSG00000226221	ENSG00000225940		5852	643	rs459193-A	rs459193	0	459193	intergenic_variant	1	0.254662376595439	9E-18	17.045757490560675		0.0711	[0.055-0.087] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q11.2	5	56538065	C5orf67	C5orf67			ENSG00000225940			rs3900856-A	rs3900856	0	3900856	intron_variant	0	0.0392350361553793	7E-10	9.154901959985743		0.1136	[0.077-0.15] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q13.3	5	75707853	POC5	POC5			ENSG00000152359			rs2307111-C	rs2307111	0	2307111	missense_variant	0	0.397269770420072	3E-8	7.522878745280337		0.0407	[0.026-0.055] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q13.3	5	77131486	ZBED3-AS1	PDE8B, ZBED3-AS1			ENSG00000284762, ENSG00000250802			rs6878122-G	rs6878122	0	6878122	intron_variant	0	0.318208634557753	1E-12	12.0		0.0564	[0.041-0.072] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q21.1	5	102764872	PAM	PAM			ENSG00000145730			rs7729395-T	rs7729395	0	7729395	intron_variant	0	0.0509409339093332	1E-17	17.0		0.1373	[0.11-0.17] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	5q22.2	5	113591989	YTHDC2	YTHDC2			ENSG00000047188			rs10077431-A	rs10077431	0	10077431	splice_region_variant	0	0.214668130453798	5E-8	7.301029995663981		0.0487	[0.031-0.066] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	6p24.3	6	7281421	RREB1	SSR1			ENSG00000124783			rs1050226-G	rs1050226	0	1050226	3_prime_UTR_variant	0	0.406792300585879	3E-11	10.522878745280337		0.0491	[0.035-0.064] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	6p22.3	6	20679478	CDKAL1	CDKAL1			ENSG00000145996			rs7756992-G	rs7756992	0	7756992	intron_variant	0	0.266895680827625	6E-62	61.221848749616356		0.1297	[0.11-0.14] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	6p21.33	6	31557074	NFKBIL1	NFKBIL1			ENSG00000204498			rs2857605-C	rs2857605	0	2857605	intron_variant	0	0.21061104132454	6E-14	13.221848749616356		0.0672	[0.05-0.085] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	6p21.32	6	32659937	HLA-DQB1	HLA-DQB1, HLA-DQB1-AS1			ENSG00000179344, ENSG00000223534			rs1063355-T	rs1063355	0	1063355	3_prime_UTR_variant	0	0.397563657636028	4E-19	18.397940008672037		0.0709	[0.055-0.086] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	6p21.32	6	32813335	HLA-DOB	HLA-DOB			ENSG00000241106			rs2071479-T	rs2071479	0	2071479	intron_variant	0	0.0273617407137154	7E-11	10.154901959985743		0.1473	[0.1-0.19] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
